match_no,inning,date,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,3,Rashid Khan,Rohan Mustafa,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,4,SS Eskinazi,Rohan Mustafa,Rashid Khan,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,5,SS Eskinazi,Rohan Mustafa,Rashid Khan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,6,Rashid Khan,Rohan Mustafa,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,6,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,5,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,3,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,4,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,1,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,12,2,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,1,SS Eskinazi,N Saud,Rashid Khan,0,0,0,,True,SS Eskinazi,caught,I Pandey
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,2,P Shrestha,N Saud,Rashid Khan,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,3,P Shrestha,N Saud,Rashid Khan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,4,Rashid Khan,N Saud,P Shrestha,0,0,0,,True,Rashid Khan,caught,Rohan Mustafa
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,5,Karan KC,N Saud,P Shrestha,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,13,6,Karan KC,N Saud,P Shrestha,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,1,P Shrestha,A Bohara,Karan KC,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,2,P Shrestha,A Bohara,Karan KC,6,0,6,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,3,P Shrestha,A Bohara,Karan KC,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,4,Karan KC,A Bohara,P Shrestha,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,5,Karan KC,A Bohara,P Shrestha,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,7,P Shrestha,A Bohara,Karan KC,0,0,0,,True,P Shrestha,bowled,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,14,6,P Shrestha,A Bohara,Karan KC,0,1,1,wides,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,15,1,Karan KC,N Saud,NA Sowter,0,0,0,,True,Karan KC,caught,BJ McMullen
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,15,2,Shahab Alam,N Saud,NA Sowter,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,15,3,NA Sowter,N Saud,Shahab Alam,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,15,4,Shahab Alam,N Saud,NA Sowter,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,15,5,Shahab Alam,N Saud,NA Sowter,0,0,0,,True,Shahab Alam,caught,I Pandey
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,7,B Rawal,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,6,B Rawal,Sompal Kami,Deepak Bohara,0,1,1,wides,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,5,LM Benkenstein,Sompal Kami,Deepak Bohara,0,0,0,,True,LM Benkenstein,bowled,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,4,LM Benkenstein,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,3,LM Benkenstein,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,2,LM Benkenstein,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,0,1,LM Benkenstein,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,6,Deepak Bohara,NK Yadav,B Rawal,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,5,B Rawal,NK Yadav,Deepak Bohara,0,1,1,legbyes,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,4,B Rawal,NK Yadav,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,3,B Rawal,NK Yadav,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,2,B Rawal,NK Yadav,Deepak Bohara,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,1,1,Deepak Bohara,NK Yadav,B Rawal,3,0,3,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,6,B Rawal,Sompal Kami,Deepak Bohara,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,5,B Rawal,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,4,B Rawal,Sompal Kami,Deepak Bohara,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,3,B Rawal,Sompal Kami,Deepak Bohara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,2,Deepak Bohara,Sompal Kami,B Rawal,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,2,1,B Rawal,Sompal Kami,Deepak Bohara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,1,Deepak Bohara,NK Yadav,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,2,Deepak Bohara,NK Yadav,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,3,Deepak Bohara,NK Yadav,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,4,Deepak Bohara,NK Yadav,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,6,RS Bopara,NK Yadav,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,3,5,Deepak Bohara,NK Yadav,B Rawal,0,0,0,,True,Deepak Bohara,caught,D Khanal
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,6,RS Bopara,Gulsan Jha,B Rawal,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,5,B Rawal,Gulsan Jha,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,4,RS Bopara,Gulsan Jha,B Rawal,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,3,B Rawal,Gulsan Jha,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,2,B Rawal,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,4,1,B Rawal,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,8,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,7,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,6,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,1,1,wides,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,5,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,4,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,1,1,wides,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,3,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,1,B Rawal,Zeeshan Maqsood,RS Bopara,0,0,0,,True,B Rawal,bowled,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,5,2,Kushal Malla,Zeeshan Maqsood,RS Bopara,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,6,Kushal Malla,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,5,Kushal Malla,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,4,Kushal Malla,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,3,Kushal Malla,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,2,RS Bopara,Gulsan Jha,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,6,1,RS Bopara,Gulsan Jha,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,6,RS Bopara,WG Bosisto,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,5,RS Bopara,WG Bosisto,Kushal Malla,6,0,6,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,4,Kushal Malla,WG Bosisto,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,3,Kushal Malla,WG Bosisto,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,2,Kushal Malla,WG Bosisto,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,7,1,RS Bopara,WG Bosisto,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,6,RS Bopara,Gulsan Jha,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,5,RS Bopara,Gulsan Jha,Kushal Malla,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,4,RS Bopara,Gulsan Jha,Kushal Malla,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,3,Kushal Malla,Gulsan Jha,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,2,Kushal Malla,Gulsan Jha,RS Bopara,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,8,1,Kushal Malla,Gulsan Jha,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,6,RS Bopara,WG Bosisto,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,5,RS Bopara,WG Bosisto,Kushal Malla,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,4,Kushal Malla,WG Bosisto,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,3,RS Bopara,WG Bosisto,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,2,RS Bopara,WG Bosisto,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,9,1,RS Bopara,WG Bosisto,Kushal Malla,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,3,RS Bopara,UBS Thakuri,Kushal Malla,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,2,RS Bopara,UBS Thakuri,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,1,RS Bopara,UBS Thakuri,Kushal Malla,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,4,RS Bopara,UBS Thakuri,Kushal Malla,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,5,RS Bopara,UBS Thakuri,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,10,6,RS Bopara,UBS Thakuri,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,1,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,6,Kushal Malla,Zeeshan Maqsood,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,5,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,4,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,3,Kushal Malla,Zeeshan Maqsood,RS Bopara,6,0,6,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,11,2,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,2,Kushal Malla,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,6,RS Bopara,BP Sharma,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,5,RS Bopara,BP Sharma,Kushal Malla,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,4,Kushal Malla,BP Sharma,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,3,Kushal Malla,BP Sharma,RS Bopara,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,12,1,Kushal Malla,BP Sharma,RS Bopara,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,4,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,3,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,2,Kushal Malla,Zeeshan Maqsood,RS Bopara,0,0,0,,True,Kushal Malla,caught,Gulsan Jha
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,1,RS Bopara,Zeeshan Maqsood,Kushal Malla,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,6,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,13,5,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,1,JN Loftie-Eaton,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,2,JN Loftie-Eaton,BP Sharma,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,3,RS Bopara,BP Sharma,JN Loftie-Eaton,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,4,RS Bopara,BP Sharma,JN Loftie-Eaton,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,5,RS Bopara,BP Sharma,JN Loftie-Eaton,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,14,6,JN Loftie-Eaton,BP Sharma,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,1,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,2,RS Bopara,Zeeshan Maqsood,JN Loftie-Eaton,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,3,RS Bopara,Zeeshan Maqsood,JN Loftie-Eaton,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,4,RS Bopara,Zeeshan Maqsood,JN Loftie-Eaton,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,5,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,15,6,JN Loftie-Eaton,Zeeshan Maqsood,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,1,JN Loftie-Eaton,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,2,JN Loftie-Eaton,BP Sharma,RS Bopara,0,0,0,,True,JN Loftie-Eaton,lbw,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,3,Sohail Tanvir,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,4,Sohail Tanvir,BP Sharma,RS Bopara,0,0,0,,True,Sohail Tanvir,bowled,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,5,AS Routela,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,16,6,AS Routela,BP Sharma,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,6,RS Bopara,Sompal Kami,AS Routela,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,5,RS Bopara,Sompal Kami,AS Routela,4,0,4,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,4,RS Bopara,Sompal Kami,AS Routela,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,2,RS Bopara,Sompal Kami,AS Routela,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,1,AS Routela,Sompal Kami,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,17,3,AS Routela,Sompal Kami,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,1,AS Routela,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,2,AS Routela,BP Sharma,RS Bopara,6,0,6,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,3,AS Routela,BP Sharma,RS Bopara,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,4,AS Routela,BP Sharma,RS Bopara,0,0,0,,True,AS Routela,bowled,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,5,S Vesawkar,BP Sharma,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,18,6,RS Bopara,BP Sharma,S Vesawkar,0,0,0,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,1,S Vesawkar,Sompal Kami,RS Bopara,1,0,1,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,2,RS Bopara,Sompal Kami,S Vesawkar,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,3,RS Bopara,Sompal Kami,S Vesawkar,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,4,RS Bopara,Sompal Kami,S Vesawkar,2,0,2,,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,5,RS Bopara,Sompal Kami,S Vesawkar,0,1,1,legbyes,False,,,
10,1,2024-12-06,Chitwan Rhinos,Karnali Yaks,19,6,S Vesawkar,Sompal Kami,RS Bopara,4,0,4,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,1,S Dhawan,Sohail Tanvir,D Khanal,0,1,1,legbyes,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,2,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,3,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,4,D Khanal,Sohail Tanvir,S Dhawan,0,1,1,wides,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,5,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,6,D Khanal,Sohail Tanvir,S Dhawan,4,0,4,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,0,7,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,1,S Dhawan,R Dhakal,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,2,S Dhawan,R Dhakal,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,3,S Dhawan,R Dhakal,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,4,S Dhawan,R Dhakal,D Khanal,4,0,4,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,5,S Dhawan,R Dhakal,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,1,6,S Dhawan,R Dhakal,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,1,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,2,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,3,D Khanal,Sohail Tanvir,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,4,S Dhawan,Sohail Tanvir,D Khanal,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,5,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,2,6,D Khanal,Sohail Tanvir,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,1,S Dhawan,R Dhakal,D Khanal,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,3,S Dhawan,R Dhakal,D Khanal,4,0,4,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,4,S Dhawan,R Dhakal,D Khanal,6,0,6,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,5,S Dhawan,R Dhakal,D Khanal,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,6,D Khanal,R Dhakal,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,3,2,D Khanal,R Dhakal,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,6,D Khanal,S Vesawkar,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,1,D Khanal,S Vesawkar,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,2,D Khanal,S Vesawkar,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,3,S Dhawan,S Vesawkar,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,4,S Dhawan,S Vesawkar,D Khanal,2,0,2,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,4,5,S Dhawan,S Vesawkar,D Khanal,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,4,D Khanal,Kushal Malla,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,5,S Dhawan,Kushal Malla,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,6,S Dhawan,Kushal Malla,D Khanal,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,3,D Khanal,Kushal Malla,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,2,D Khanal,Kushal Malla,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,5,1,D Khanal,Kushal Malla,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,6,1,D Khanal,S Vesawkar,S Dhawan,2,0,2,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,6,2,D Khanal,S Vesawkar,S Dhawan,0,0,0,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,6,3,D Khanal,S Vesawkar,S Dhawan,6,0,6,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,6,4,D Khanal,S Vesawkar,S Dhawan,1,0,1,,False,,,
10,2,2024-12-06,Karnali Yaks,Chitwan Rhinos,6,5,S Dhawan,S Vesawkar,D Khanal,1,0,1,,False,,,
